PassYards|RushYards|ReceivingYards|Receptions|Touchdowns|Interceptions|Fumbles|Position
236|37|25|1|3|0|0|QB
439|10|25|1|5|2|0|QB
492|26|0|0|6|1|0|QB
240|136|25|1|4|2|0|QB
260|183|0|0|5|2|0|QB
490|168|0|0|7|2|0|QB
562|42|0|0|7|1|0|QB
299|-5|25|1|3|2|0|QB
354|134|0|0|5|0|0|QB
509|19|25|1|6|2|0|QB
280|174|25|1|5|1|0|QB
220|32|0|0|3|0|0|QB
425|141|0|0|6|2|0|QB
517|30|25|1|6|2|0|QB
426|135|0|0|6|1|0|QB
380|26|0|0|5|1|0|QB
564|167|25|1|8|1|0|QB
299|100|0|0|4|0|0|QB
365|-6|0|0|4|1|0|QB
313|170|0|0|5|1|0|QB
523|3|25|1|6|2|0|QB
291|43|25|1|4|1|0|QB
463|93|0|0|6|0|0|QB
364|42|0|0|5|2|0|QB
213|34|0|0|3|1|0|QB
448|71|0|0|6|1|0|QB
544|93|0|0|7|1|0|QB
432|77|0|0|6|2|0|QB
217|35|0|0|3|2|0|QB
545|157|0|0|8|0|0|QB
216|132|0|0|4|2|0|QB
497|51|0|0|6|2|0|QB
466|97|25|1|6|0|0|QB
562|49|25|1|7|2|0|QB
293|54|25|1|4|2|0|QB
483|79|25|1|6|1|0|QB
239|150|0|0|4|1|0|QB
245|122|25|1|4|2|0|QB
449|76|0|0|6|0|0|QB
546|0|0|0|6|0|0|QB
469|156|25|1|7|2|0|QB
555|170|25|1|8|0|0|QB
206|60|25|1|3|0|0|QB
342|-7|25|1|4|1|0|QB
359|182|25|1|6|2|0|QB
205|24|25|1|3|2|0|QB
463|37|25|1|6|0|0|QB
405|60|25|1|5|2|0|QB
581|58|0|0|7|0|0|QB
361|36|0|0|4|2|0|QB
513|200|25|1|8|0|0|QB
596|4|25|1|7|1|0|QB
283|16|25|1|3|0|0|QB
462|90|0|0|6|2|0|QB
408|72|25|1|5|2|0|QB
403|139|0|0|6|1|0|QB
436|15|25|1|5|1|0|QB
454|1|0|0|5|0|0|QB
274|39|0|0|3|2|0|QB
248|21|0|0|3|2|0|QB
500|-3|0|0|6|0|0|QB
405|73|25|1|5|0|0|QB
379|6|0|0|4|0|0|QB
580|23|25|1|7|2|0|QB
496|87|0|0|6|2|0|QB
594|76|25|1|7|0|0|QB
385|67|25|1|5|0|0|QB
262|187|0|0|5|2|0|QB
430|139|25|1|6|2|0|QB
523|168|25|1|8|0|0|QB
235|146|0|0|4|1|0|QB
315|69|0|0|4|2|0|QB
281|182|25|1|5|0|0|QB
375|89|0|0|5|0|0|QB
412|-3|25|1|5|0|0|QB
564|109|0|0|7|2|0|QB
281|160|0|0|5|2|0|QB
230|146|0|0|4|1|0|QB
425|168|25|1|7|0|0|QB
446|64|25|1|6|0|0|QB
345|72|25|1|5|0|0|QB
295|109|0|0|4|1|0|QB
320|161|25|1|5|2|0|QB
461|163|0|0|7|0|0|QB
540|28|0|0|6|1|0|QB
594|9|0|0|7|1|0|QB
376|165|0|0|6|0|0|QB
253|120|0|0|4|1|0|QB
355|16|0|0|4|0|0|QB
548|181|0|0|8|2|0|QB
394|-8|0|0|4|0|0|QB
249|103|25|1|4|1|0|QB
278|89|25|1|4|2|0|QB
215|29|0|0|3|1|0|QB
333|90|0|0|5|2|0|QB
269|21|25|1|3|1|0|QB
596|17|25|1|7|0|0|QB
382|53|25|1|5|0|0|QB
600|128|25|1|8|1|0|QB
541|18|0|0|6|1|0|QB
267|177|0|0|5|0|0|QB
244|111|25|1|4|0|0|QB
491|83|0|0|6|1|0|QB
525|174|25|1|8|0|0|QB
514|45|0|0|6|1|0|QB
328|45|0|0|4|2|0|QB
518|44|25|1|6|1|0|QB
317|7|0|0|4|2|0|QB
364|147|25|1|6|2|0|QB
468|174|25|1|7|0|0|QB
518|149|25|1|7|1|0|QB
323|187|25|1|6|2|0|QB
457|172|25|1|7|0|0|QB
466|18|0|0|5|0|0|QB
225|104|25|1|4|2|0|QB
527|54|0|0|6|2|0|QB
515|87|0|0|7|0|0|QB
210|119|0|0|4|1|0|QB
548|143|25|1|8|0|0|QB
314|34|0|0|4|0|0|QB
600|74|25|1|7|1|0|QB
271|21|25|1|3|0|0|QB
267|176|0|0|5|0|0|QB
300|81|0|0|4|0|0|QB
590|66|0|0|7|0|0|QB
233|45|25|1|3|1|0|QB
404|79|25|1|5|2|0|QB
538|104|0|0|7|0|0|QB
583|117|0|0|8|0|0|QB
388|60|0|0|5|1|0|QB
446|199|0|0|7|2|0|QB
308|105|25|1|5|2|0|QB
204|34|25|1|3|2|0|QB
455|76|25|1|6|1|0|QB
500|196|25|1|8|0|0|QB
530|140|25|1|7|1|0|QB
292|107|0|0|4|1|0|QB
526|162|25|1|8|1|0|QB
504|146|25|1|7|1|0|QB
476|28|0|0|6|1|0|QB
428|191|0|0|7|2|0|QB
517|9|0|0|6|0|0|QB
543|25|0|0|6|0|0|QB
393|-10|0|0|4|2|0|QB
207|150|25|1|4|0|0|QB
355|61|0|0|5|2|0|QB
332|34|25|1|4|1|0|QB
274|175|25|1|5|1|0|QB
228|180|0|0|5|1|0|QB
291|46|25|1|4|0|0|QB
371|193|0|0|6|1|0|QB
546|56|25|1|7|2|0|QB
419|156|25|1|6|2|0|QB
480|89|25|1|6|0|0|QB
459|171|25|1|7|1|0|QB
463|41|0|0|6|0|0|QB
251|41|25|1|3|0|0|QB
390|35|0|0|5|2|0|QB
600|181|25|1|9|2|0|QB
418|190|0|0|7|0|0|QB
205|88|25|1|3|0|0|QB
525|130|0|0|7|0|0|QB
592|147|25|1|8|0|0|QB
478|11|25|1|5|1|0|QB
211|96|0|0|3|0|0|QB
435|1|25|1|5|2|0|QB
516|171|25|1|8|1|0|QB
585|34|25|1|7|1|0|QB
446|199|25|1|7|0|0|QB
339|56|0|0|4|2|0|QB
421|64|25|1|5|1|0|QB
286|22|0|0|3|1|0|QB
373|13|0|0|4|2|0|QB
490|198|25|1|8|1|0|QB
257|44|25|1|3|1|0|QB
556|-3|0|0|6|0|0|QB
414|144|25|1|6|2|0|QB
574|134|25|1|8|2|0|QB
412|179|0|0|7|2|0|QB
349|35|25|1|4|1|0|QB
277|93|25|1|4|1|0|QB
471|139|0|0|7|0|0|QB
453|91|0|0|6|2|0|QB
559|89|0|0|7|0|0|QB
396|5|25|1|3|1|0|QB
289|17|25|1|3|0|0|QB
237|19|0|0|2|0|0|QB
280|9|25|1|2|1|0|QB
441|36|25|1|4|0|0|QB
359|27|0|0|3|0|0|QB
317|45|0|0|3|0|0|QB
246|21|25|1|2|1|0|QB
424|28|25|1|4|0|0|QB
288|9|0|0|2|0|0|QB
311|44|25|1|3|1|0|QB
361|22|25|1|3|0|0|QB
308|27|25|1|3|0|0|QB
332|24|25|1|3|1|0|QB
422|38|0|0|4|1|0|QB
427|4|0|0|4|0|0|QB
302|29|0|0|3|1|0|QB
443|31|25|1|4|0|0|QB
338|9|0|0|3|1|0|QB
444|43|25|1|4|0|0|QB
393|18|25|1|3|0|0|QB
297|37|25|1|3|0|0|QB
249|15|0|0|2|1|0|QB
414|45|25|1|4|1|0|QB
276|14|25|1|2|0|0|QB
309|50|0|0|3|1|0|QB
229|4|0|0|2|0|0|QB
261|31|25|1|2|1|0|QB
437|8|0|0|4|0|0|QB
256|14|0|0|2|1|0|QB
401|23|25|1|4|0|0|QB
271|22|0|0|2|1|0|QB
318|9|0|0|3|1|0|QB
421|27|25|1|4|1|0|QB
240|29|0|0|2|0|0|QB
222|47|25|1|2|0|0|QB
262|15|25|1|2|0|0|QB
256|30|25|1|2|1|0|QB
261|1|25|1|2|1|0|QB
320|38|25|1|3|1|0|QB
361|48|25|1|3|1|0|QB
328|28|0|0|3|0|0|QB
275|48|25|1|3|0|0|QB
213|8|25|1|2|1|0|QB
385|8|25|1|3|0|0|QB
365|8|25|1|3|1|0|QB
272|34|25|1|3|1|0|QB
414|21|25|1|4|1|0|QB
407|38|25|1|4|0|0|QB
359|41|25|1|3|0|0|QB
302|4|0|0|3|1|0|QB
204|36|25|1|2|1|0|QB
327|34|0|0|3|1|0|QB
301|47|25|1|3|0|0|QB
440|50|0|0|4|1|0|QB
348|35|0|0|3|0|0|QB
365|18|25|1|3|1|0|QB
252|40|25|1|2|0|0|QB
226|28|25|1|2|0|0|QB
372|28|0|0|3|0|0|QB
370|42|0|0|3|0|0|QB
239|34|25|1|2|0|0|QB
336|26|0|0|3|1|0|QB
239|29|0|0|2|0|0|QB
244|42|25|1|2|0|0|QB
405|30|25|1|4|0|0|QB
434|39|0|0|4|1|0|QB
341|7|25|1|3|1|0|QB
327|28|0|0|3|1|0|QB
226|21|0|0|2|0|0|QB
292|31|0|0|3|0|0|QB
382|9|25|1|3|1|0|QB
337|1|0|0|3|0|0|QB
404|8|0|0|3|1|0|QB
326|13|25|1|3|1|0|QB
353|39|25|1|3|1|0|QB
432|37|25|1|4|1|0|QB
224|26|25|1|2|1|0|QB
290|27|25|1|3|1|0|QB
414|41|25|1|4|1|0|QB
421|45|25|1|4|0|0|QB
323|25|25|1|3|1|0|QB
421|33|0|0|4|1|0|QB
212|18|25|1|2|0|0|QB
398|4|25|1|3|0|0|QB
253|29|25|1|2|0|0|QB
342|39|25|1|3|0|0|QB
361|11|25|1|3|0|0|QB
327|12|25|1|3|1|0|QB
305|35|0|0|3|0|0|QB
389|8|25|1|3|0|0|QB
307|0|0|0|3|0|0|QB
300|46|0|0|3|0|0|QB
363|6|0|0|3|0|0|QB
414|0|0|0|3|0|0|QB
287|18|25|1|3|1|0|QB
317|45|25|1|3|0|0|QB
291|36|0|0|3|1|0|QB
226|42|25|1|2|0|0|QB
205|26|0|0|2|1|0|QB
283|10|25|1|2|1|0|QB
441|22|0|0|4|0|0|QB
307|2|25|1|3|0|0|QB
427|35|25|1|4|0|0|QB
233|39|0|0|2|0|0|QB
330|26|0|0|3|1|0|QB
235|3|0|0|2|0|0|QB
379|9|25|1|3|1|0|QB
383|17|0|0|3|1|0|QB
337|35|0|0|3|0|0|QB
366|16|0|0|3|1|0|QB
387|33|0|0|4|1|0|QB
377|44|0|0|4|1|0|QB
341|19|25|1|3|1|0|QB
295|9|0|0|3|0|0|QB
439|24|25|1|4|0|0|QB
421|33|0|0|4|0|0|QB
448|2|0|0|4|1|0|QB
328|11|0|0|3|1|0|QB
439|30|0|0|4|1|0|QB
307|3|0|0|3|0|0|QB
352|26|0|0|3|0|0|QB
402|3|0|0|3|0|0|QB
214|37|0|0|2|1|0|QB
222|10|0|0|2|0|0|QB
364|17|0|0|3|1|0|QB
230|31|25|1|2|0|0|QB
393|18|25|1|3|1|0|QB
402|43|0|0|4|0|0|QB
283|9|25|1|2|1|0|QB
205|34|0|0|2|1|0|QB
256|3|25|1|2|1|0|QB
334|31|0|0|3|1|0|QB
217|2|0|0|2|1|0|QB
429|4|25|1|4|0|0|QB
440|18|0|0|4|0|0|QB
245|46|25|1|2|0|0|QB
310|17|25|1|3|1|0|QB
444|47|25|1|4|0|0|QB
228|35|0|0|2|1|0|QB
417|1|25|1|3|0|0|QB
311|38|0|0|3|1|0|QB
386|47|25|1|4|1|0|QB
346|22|0|0|3|0|0|QB
422|32|0|0|4|0|0|QB
410|50|25|1|4|1|0|QB
271|17|0|0|2|1|0|QB
326|28|0|0|3|0|0|QB
244|0|0|0|2|0|0|QB
425|17|0|0|4|0|0|QB
259|14|25|1|2|0|0|QB
283|9|0|0|2|0|0|QB
226|40|25|1|2|0|0|QB
310|24|25|1|3|1|0|QB
292|37|25|1|3|1|0|QB
381|28|0|0|3|1|0|QB
370|4|0|0|3|1|0|QB
296|3|25|1|2|1|0|QB
204|44|25|1|2|1|0|QB
347|22|0|0|3|1|0|QB
293|1|0|0|2|1|0|QB
414|30|0|0|4|0|0|QB
402|8|25|1|3|1|0|QB
398|0|0|0|3|1|0|QB
244|36|0|0|2|1|0|QB
336|3|0|0|3|0|0|QB
260|41|25|1|3|0|0|QB
357|5|25|1|3|0|0|QB
226|49|0|0|2|1|0|QB
311|2|0|0|3|1|0|QB
306|28|0|0|3|0|0|QB
290|49|25|1|3|0|0|QB
241|47|0|0|2|0|0|QB
395|23|25|1|3|0|0|QB
216|7|25|1|2|1|0|QB
384|50|25|1|4|0|0|QB
295|50|25|1|3|1|0|QB
438|3|0|0|4|1|0|QB
238|29|25|1|2|1|0|QB
299|27|25|1|3|1|0|QB
352|28|25|1|3|0|0|QB
374|46|25|1|4|0|0|QB
375|40|0|0|3|0|0|QB
221|40|25|1|2|1|0|QB
275|22|0|0|2|1|0|QB
340|42|0|0|3|1|0|QB
420|10|0|0|4|1|0|QB
319|45|0|0|3|0|0|QB
278|33|0|0|3|1|0|QB
446|46|25|1|4|0|0|QB
363|9|25|1|3|0|0|QB
215|27|25|1|2|1|0|QB
292|42|0|0|3|0|0|QB
438|46|25|1|4|1|0|QB
281|41|25|1|3|0|0|QB
411|24|25|1|4|1|0|QB
264|27|0|0|2|1|0|QB
272|42|25|1|3|1|0|QB
283|3|25|1|2|1|0|QB
394|22|0|0|3|1|0|QB
